ID,utterance,annotation,list-ID
688,[quote] du bon lait \<None\> tout blanc \<None\> ! [media],"[NULL,NULL,NULL]",2
689,0. . [media],"[NULL,NULL,NULL]",1
689,0. . [media],"[NULL,NULL,NULL]",2
690,0. . [media],"[NULL,NULL,NULL]",1
690,0. . [media],"[NULL,NULL,NULL]",2
691,[quote] un jour \<None\> Pop découvre des bananes sur un bananier \<None\> ... [media],"[NULL,NULL,NULL]",1
691,[quote] un jour \<None\> Pop découvre des bananes sur un bananier \<None\> ... [media],"[NULL,NULL,NULL]",2
692,[quote] miam miam \<None\> . [media],"[NULL,NULL,NULL]",1
692,[quote] miam miam \<None\> . [media],"[NULL,NULL,NULL]",2
693,qu'est-ce qu'il va faire \<None\> ? [media],"[NULL,NULL,NULL]",1
693,qu'est-ce qu'il va faire \<None\> ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
694,il va il va être plein il va être plein de couleurs \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
694,il va il va être plein il va être plein de couleurs \<None\> \<None\> ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
695,mais comment il va faire pour être plein de couleurs ? [media],"[NULL,NULL,NULL]",1
695,mais comment il va faire pour être plein de couleurs ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:explanation-based,NULL]",2
696,je sais pas . [media],"[NULL,NULL,NULL]",1
696,je sais pas . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
697,on va voir ! [media],"[NULL,NULL,NULL]",1
697,on va voir ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
698,\<None\> \<None\> \<None\> voir ! [media],"[NULL,NULL,NULL]",1
698,\<None\> \<None\> \<None\> voir ! [media],"[NULL,NULL,NULL]",2
699,ah il est tout jau ! [media],"[NULL,NULL,NULL]",1
699,ah il est tout jau ! [media],"[NULL,NULL,NULL]",2
700,[quote] oh \<None\> olala je suis devenu tout jaune \<None\> !,"[NULL,NULL,NULL]",1
700,[quote] oh \<None\> olala je suis devenu tout jaune \<None\> !,"[NULL,NULL,NULL]",2
701,comment il a fait pour devenir tout jaune ? [media],"[NULL,NULL,NULL]",1
701,comment il a fait pour devenir tout jaune ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2
702,0. il a mangé une banane et il est \<None\> \<None\> tout jaune ! [media],"[NULL,NULL,NULL]",1
702,0. il a mangé une banane et il est \<None\> \<None\> tout jaune ! [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2
703,il a mangé une banane et il est dev tout jaune ! [media],"[NULL,NULL,NULL]",1
703,il a mangé une banane et il est dev tout jaune ! [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]",2
704,[quote] 0. .,"[NULL,NULL,NULL]",1
704,[quote] 0. .,"[NULL,NULL,NULL]",2
705,est-ce que toi quand tu manges une banane tu deviens toute jaune ? [media],"[NULL,NULL,NULL]",1
705,est-ce que toi quand tu manges une banane tu deviens toute jaune ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
706,han han ! [media],"[NULL,NULL,NULL]",1
706,han han ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
707,oh non heureusement hein \<None\> ! [media],"[NULL,NULL,NULL]",1
707,oh non heureusement hein \<None\> ! [media],"[PAR-Follow-up:Repeat-answer,PAR-Follow-up:other,NULL]",2
708,0. . [media],"[NULL,NULL,NULL]",1
708,0. . [media],"[NULL,NULL,NULL]",2
709,[quote] 0. .,"[NULL,NULL,NULL]",1
709,[quote] 0. .,"[NULL,NULL,NULL]",2
710,moi j'ai des cheveux ! [media],"[NULL,NULL,NULL]",1
710,moi j'ai des cheveux ! [media],"[NULL,NULL,NULL]",2
711,un peu plus tard \<None\> Pop trouve des petits pois \<None\> ... [media],"[NULL,NULL,NULL]",1
711,un peu plus tard \<None\> Pop trouve des petits pois \<None\> ... [media],"[NULL,NULL,NULL]",2
712,[quote] mmh ça a l'air bon \<None\> ! [media],"[NULL,NULL,NULL]",1
712,[quote] mmh ça a l'air bon \<None\> ! [media],"[NULL,NULL,NULL]",2
713,[quote] il va être vert encore !,"[NULL,NULL,NULL]",1
713,[quote] il va être vert encore !,"[NULL,NULL,NULL]",2
714,tu crois ? [media],"[NULL,NULL,NULL]",1
714,tu crois ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
715,oui ! [media],"[NULL,NULL,NULL]",1
715,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
716,oh regarde je suis devenu tout vert \<None\> ! [media],"[NULL,NULL,NULL]",1
716,oh regarde je suis devenu tout vert \<None\> ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
717,comme toi petite grenouille \<None\> ! [media],"[NULL,NULL,NULL]",1
717,comme toi petite grenouille \<None\> ! [media],"[NULL,NULL,NULL]",2
718,0. . [media],"[NULL,NULL,NULL]",1
718,0. . [media],"[NULL,NULL,NULL]",2
719,[quote] 0. .,"[NULL,NULL,NULL]",1
719,[quote] 0. .,"[NULL,NULL,NULL]",2
720,maintenant il fait tout gris \<None\> et Lili danse sous la pluie \<None\> ... [media],"[NULL,NULL,NULL]",1
720,maintenant il fait tout gris \<None\> et Lili danse sous la pluie \<None\> ... [media],"[NULL,NULL,NULL]",2
721,c'est qui Lili ? [media],"[NULL,NULL,NULL]",1
721,c'est qui Lili ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
722,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
722,\<None\> \<None\> \<None\> ! [media],"[CHI-Response:Answer:no-explanation-needed,CHI-Response:Answer:non-verbal,NULL]",2
723,c'est la grenouille \<None\> ? [media],"[NULL,NULL,NULL]",1
723,c'est la grenouille \<None\> ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
724,0. . [media],"[NULL,NULL,NULL]",1
724,0. . [media],"[NULL,NULL,NULL]",2
725,[quote] 0. .,"[NULL,NULL,NULL]",1
725,[quote] 0. .,"[NULL,NULL,NULL]",2
726,wouha un arc \<None\> j'aimerais bien avoir toutes ces couleurs \<None\> ! [media],"[NULL,NULL,NULL]",1
726,wouha un arc \<None\> j'aimerais bien avoir toutes ces couleurs \<None\> ! [media],"[NULL,NULL,NULL]",2
727,0. . [media],"[NULL,NULL,NULL]",1
727,0. . [media],"[NULL,NULL,NULL]",2
728,t as déjà vu un arc ? [media],"[NULL,NULL,NULL]",1
728,t as déjà vu un arc ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
729,hum non ! [media],"[NULL,NULL,NULL]",1
729,hum non ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
730,non ? [media],"[NULL,NULL,NULL]",1
730,non ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
731,dans l'arc il y a du orange comme les oranges et du violet comme les raisins \<None\> croque \<None\> je les mange \<None\> ! [media],"[NULL,NULL,NULL]",1
731,dans l'arc il y a du orange comme les oranges et du violet comme les raisins \<None\> croque \<None\> je les mange \<None\> ! [media],"[NULL,NULL,NULL]",2
732,et . qu'est-ce qu'il va s passer ? [media],"[NULL,NULL,NULL]",1
732,et . qu'est-ce qu'il va s passer ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
733,[quote] 0. .,"[NULL,NULL,NULL]",1
733,[quote] 0. .,"[NULL,NULL,NULL]",2
734,oh c'est rigolo je suis devenu tout rayé orange et violet \<None\> ! [media],"[NULL,NULL,NULL]",1
734,oh c'est rigolo je suis devenu tout rayé orange et violet \<None\> ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
735,0. . [media],"[NULL,NULL,NULL]",1
735,0. . [media],"[NULL,NULL,NULL]",2
736,regarde qu'est-ce qu'il fait là ? [media],"[NULL,NULL,NULL]",1
736,regarde qu'est-ce qu'il fait là ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
737,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
737,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
738,il les met où ? [media],"[NULL,NULL,NULL]",1
738,il les met où ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
739,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
739,\<None\> \<None\> \<None\> \<None\> ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
740,qu'est-ce qu'il va faire ? [media],"[NULL,NULL,NULL]",1
740,qu'est-ce qu'il va faire ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
741,et bah ... [media],"[NULL,NULL,NULL]",1
741,et bah ... [media],"[NULL,NULL,NULL]",2
742,il va avoir plein de couleurs ! [media],"[NULL,NULL,NULL]",1
742,il va avoir plein de couleurs ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
743,il va manger tous les fruits et il va avoir plein de couleurs ? [media],"[NULL,NULL,NULL]",1
743,il va manger tous les fruits et il va avoir plein de couleurs ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
744,[quote] 0. .,"[NULL,NULL,NULL]",1
744,[quote] 0. .,"[NULL,NULL,NULL]",2
745,oui ! [media],"[NULL,NULL,NULL]",1
745,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
746,aujourd'hui Lili \<None\> je vais manger de toutes les couleurs \<None\> ... [media],"[NULL,NULL,NULL]",1
746,aujourd'hui Lili \<None\> je vais manger de toutes les couleurs \<None\> ... [media],"[PAR-Follow-up:other,NULL,NULL]",2
747,[quote] 0. .,"[NULL,NULL,NULL]",1
747,[quote] 0. .,"[NULL,NULL,NULL]",2
748,[quote] du jaune du vert de l'orange du rose du rouge du bleu du marron \<None\> ! [media],"[NULL,NULL,NULL]",1
748,[quote] du jaune du vert de l'orange du rose du rouge du bleu du marron \<None\> ! [media],"[NULL,NULL,NULL]",2
749,[quote] bon appétit Pop \<None\> ! [media],"[NULL,NULL,NULL]",1
749,[quote] bon appétit Pop \<None\> ! [media],"[NULL,NULL,NULL]",2
750,alors regarde qu'est-ce qu'il va manger pour être de toutes les couleurs ? [media],"[NULL,NULL,NULL]",1
750,alors regarde qu'est-ce qu'il va manger pour être de toutes les couleurs ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
751,0. . [media],"[NULL,NULL,NULL]",1
751,0. . [media],"[CHI-Response:Answer:non-verbal,NULL,NULL]",2
752,[quote] tu dis qu'est-ce que c'est ?,"[NULL,NULL,NULL]",1
752,[quote] tu dis qu'est-ce que c'est ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
753,hum ça est quoi ? [media],"[NULL,NULL,NULL]",1
753,hum ça est quoi ? [media],"[CHI-Response:Non-answer:interrogative,NULL,NULL]",2
754,bah . regarde bien ! [media],"[NULL,NULL,NULL]",1
754,bah . regarde bien ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
755,[quote] n ananas !,"[NULL,NULL,NULL]",1
755,[quote] n ananas !,"[NULL,NULL,NULL]",2
756,oui \<None\> ... [media],"[NULL,NULL,NULL]",1
756,oui \<None\> ... [media],"[NULL,NULL,NULL]",2
757,et \<trail off question\> [media],"[NULL,NULL,NULL]",1
757,et \<trail off question\> [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
758,[quote] les couverts !,"[NULL,NULL,NULL]",1
758,[quote] les couverts !,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
759,les couverts ! [media],"[NULL,NULL,NULL]",1
759,les couverts ! [media],"[NULL,NULL,NULL]",2
760,mais il va pas manger les couverts ! [media],"[NULL,NULL,NULL]",1
760,mais il va pas manger les couverts ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
761,ça qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]",1
761,ça qu'est-ce que c'est ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
762,hum des raisins ! [media],"[NULL,NULL,NULL]",1
762,hum des raisins ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
763,oui . là ! [media],"[NULL,NULL,NULL]",1
763,oui . là ! [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
764,des bananes ! [media],"[NULL,NULL,NULL]",1
764,des bananes ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
765,0. . [media],"[NULL,NULL,NULL]",1
765,0. . [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
766,[quote] des cerises !,"[NULL,NULL,NULL]",1
766,[quote] des cerises !,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
767,0. . [media],"[NULL,NULL,NULL]",1
767,0. . [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
768,[quote] hum des pommes !,"[NULL,NULL,NULL]",1
768,[quote] hum des pommes !,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
769,0. . [media],"[NULL,NULL,NULL]",1
769,0. . [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
770,[quote] hum des citrons !,"[NULL,NULL,NULL]",1
770,[quote] hum des citrons !,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
771,0. . [media],"[NULL,NULL,NULL]",1
771,0. . [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
772,[quote] hum des oranges !,"[NULL,NULL,NULL]",1
772,[quote] hum des oranges !,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
773,0. . [media],"[NULL,NULL,NULL]",1
773,0. . [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
774,[quote] des fraises !,"[NULL,NULL,NULL]",1
774,[quote] des fraises !,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
775,0. . [media],"[NULL,NULL,NULL]",1
775,0. . [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
776,[quote] hum ...,"[NULL,NULL,NULL]",1
776,[quote] hum ...,"[NULL,NULL,NULL]",2
777,euh c'est quoi maman ? [media],"[NULL,NULL,NULL]",1
777,euh c'est quoi maman ? [media],"[CHI-Response:Non-answer:interrogative,NULL,NULL]",2
778,0. .,"[NULL,NULL,NULL]",1
778,0. .,"[NULL,NULL,NULL]",2
779,des petits pois peut-être ! [media],"[NULL,NULL,NULL]",1
779,des petits pois peut-être ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]",2
780,des petits pois ! [media],"[NULL,NULL,NULL]",1
780,des petits pois ! [media],"[NULL,NULL,NULL]",2
781,et là ? [media],"[NULL,NULL,NULL]",1
781,et là ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
782,des pommes aussi ! [media],"[NULL,NULL,NULL]",1
782,des pommes aussi ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
783,ouais ... [media],"[NULL,NULL,NULL]",1
783,ouais ... [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
784,et ... [media],"[NULL,NULL,NULL]",1
784,et ... [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
785,[quote] 0. .,"[NULL,NULL,NULL]",1
785,[quote] 0. .,"[NULL,NULL,NULL]",2
786,plein couleurs ! [media],"[NULL,NULL,NULL]",1
786,plein couleurs ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
787,et voilà \<None\> Pop est devenu un magnifique petit dinosaure multicolore \<None\> ! [media],"[NULL,NULL,NULL]",1
787,et voilà \<None\> Pop est devenu un magnifique petit dinosaure multicolore \<None\> ! [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:other,NULL]",2
788,[quote] 0. .,"[NULL,NULL,NULL]",1
788,[quote] 0. .,"[NULL,NULL,NULL]",2
789,et l'autre ! [media],"[NULL,NULL,NULL]",1
789,et l'autre ! [media],"[NULL,NULL,NULL]",2
790,et l'autre comme ça ! [media],"[NULL,NULL,NULL]",1
790,et l'autre comme ça ! [media],"[NULL,NULL,NULL]",2
791,[quote] 0. .,"[NULL,NULL,NULL]",1
791,[quote] 0. .,"[NULL,NULL,NULL]",2
792,après on le lira après l'autre comme ça d'accord ? [media],"[NULL,NULL,NULL]",1
792,après on le lira après l'autre comme ça d'accord ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
793,oh je vais le chercher ! [media],"[NULL,NULL,NULL]",1
793,oh je vais le chercher ! [media],"[NULL,NULL,NULL]",2
795,0. . [media],"[NULL,NULL,NULL]",1
795,0. . [media],"[NULL,NULL,NULL]",2
796,0. . [media],"[NULL,NULL,NULL]",1
796,0. . [media],"[NULL,NULL,NULL]",2
797,0. . [media],"[NULL,NULL,NULL]",1
797,0. . [media],"[NULL,NULL,NULL]",2
798,[quote] xxx bah je le trouve !,"[NULL,NULL,NULL]",1
798,[quote] xxx bah je le trouve !,"[NULL,NULL,NULL]",2
799,0. . [media],"[NULL,NULL,NULL]",1
799,0. . [media],"[NULL,NULL,NULL]",2
800,[quote] c'est comme ça il est trop gros !,"[NULL,NULL,NULL]",1
800,[quote] c'est comme ça il est trop gros !,"[NULL,NULL,NULL]",2
801,il est énorme ! [media],"[NULL,NULL,NULL]",1
801,il est énorme ! [media],"[NULL,NULL,NULL]",2
802,0. . [media],"[NULL,NULL,NULL]",1
802,0. . [media],"[NULL,NULL,NULL]",2
803,[quote] eh la poule !,"[NULL,NULL,NULL]",1
803,[quote] eh la poule !,"[NULL,NULL,NULL]",2
804,0. . [media],"[NULL,NULL,NULL]",1
804,0. . [media],"[NULL,NULL,NULL]",2
805,[quote] hum ...,"[NULL,NULL,NULL]",1
805,[quote] hum ...,"[NULL,NULL,NULL]",2
806,il est où ... [media],"[NULL,NULL,NULL]",1
806,il est où ... [media],"[NULL,NULL,NULL]",2
807,[quote] xxx .,"[NULL,NULL,NULL]",1
807,[quote] xxx .,"[NULL,NULL,NULL]",2
808,il est où . [media],"[NULL,NULL,NULL]",1
808,il est où . [media],"[NULL,NULL,NULL]",2
809,il est où Popo ? [media],"[NULL,NULL,NULL]",1
809,il est où Popo ? [media],"[NULL,NULL,NULL]",2
810,ah où es tu ! [media],"[NULL,NULL,NULL]",1
810,ah où es tu ! [media],"[NULL,NULL,NULL]",2
811,[quote] passé ! [media],"[NULL,NULL,NULL]",1
811,[quote] passé ! [media],"[NULL,NULL,NULL]",2
812,on va prendre celui-là ! [media],"[NULL,NULL,NULL]",1
812,on va prendre celui-là ! [media],"[NULL,NULL,NULL]",2
813,hé Anaé on va pas descendre tous les livres quand_même ! [media],"[NULL,NULL,NULL]",1
813,hé Anaé on va pas descendre tous les livres quand_même ! [media],"[NULL,NULL,NULL]",2
814,en_plus j'ai mon cadeau à te donner ! [media],"[NULL,NULL,NULL]",1
814,en_plus j'ai mon cadeau à te donner ! [media],"[NULL,NULL,NULL]",2
815,0. encore un cadeau ! [media],"[NULL,NULL,NULL]",1
815,0. encore un cadeau ! [media],"[NULL,NULL,NULL]",2
816,0. . [media],"[NULL,NULL,NULL]",1
816,0. . [media],"[NULL,NULL,NULL]",2
817,elle a tous les jours des cadeaux quand euh Aliyah elle vient la filmer ! [media],"[NULL,NULL,NULL]",1
817,elle a tous les jours des cadeaux quand euh Aliyah elle vient la filmer ! [media],"[NULL,NULL,NULL]",2
818,[quote] 0. .,"[NULL,NULL,NULL]",1
818,[quote] 0. .,"[NULL,NULL,NULL]",2
819,[quote] 0. .,"[NULL,NULL,NULL]",1
819,[quote] 0. .,"[NULL,NULL,NULL]",2
820,ah j'avais choisi c ! [media],"[NULL,NULL,NULL]",1
820,ah j'avais choisi c ! [media],"[NULL,NULL,NULL]",2
821,[quote] comme livre . [media],"[NULL,NULL,NULL]",1
821,[quote] comme livre . [media],"[NULL,NULL,NULL]",2
822,[quote] oh !,"[NULL,NULL,NULL]",1
822,[quote] oh !,"[NULL,NULL,NULL]",2
823,elle en prend deux ! [media],"[NULL,NULL,NULL]",1
823,elle en prend deux ! [media],"[NULL,NULL,NULL]",2
824,0. . [media],"[NULL,NULL,NULL]",1
824,0. . [media],"[NULL,NULL,NULL]",2
825,hum et l'autre ! [media],"[NULL,NULL,NULL]",1
825,hum et l'autre ! [media],"[NULL,NULL,NULL]",2
826,[quote] tu sais euh . elle en a eu euh je sais pas elle en a elle en a lu euh je sais p je sais pas combien . elle en a lu six !,"[NULL,NULL,NULL]",1
826,[quote] tu sais euh . elle en a eu euh je sais pas elle en a elle en a lu euh je sais p je sais pas combien . elle en a lu six !,"[NULL,NULL,NULL]",2
827,de quoi ? [media],"[NULL,NULL,NULL]",1
827,de quoi ? [media],"[NULL,NULL,NULL]",2
828,[quote] hier soir .,"[NULL,NULL,NULL]",1
828,[quote] hier soir .,"[NULL,NULL,NULL]",2
829,de livres ? [media],"[NULL,NULL,NULL]",1
829,de livres ? [media],"[NULL,NULL,NULL]",2
830,oui . hier soir . hier soir ! [media],"[NULL,NULL,NULL]",1
830,oui . hier soir . hier soir ! [media],"[NULL,NULL,NULL]",2
831,[quote] c'est bien . vous êtes des grands lecteurs dans cette maison !,"[NULL,NULL,NULL]",1
831,[quote] c'est bien . vous êtes des grands lecteurs dans cette maison !,"[NULL,NULL,NULL]",2
832,[quote] 0. .,"[NULL,NULL,NULL]",1
832,[quote] 0. .,"[NULL,NULL,NULL]",2
833,0. il est où l'autre ? [media],"[NULL,NULL,NULL]",1
833,0. il est où l'autre ? [media],"[NULL,NULL,NULL]",2
834,[quote] 0. .,"[NULL,NULL,NULL]",1
834,[quote] 0. .,"[NULL,NULL,NULL]",2
835,l'autre quoi ? [media],"[NULL,NULL,NULL]",1
835,l'autre quoi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
836,l'autre euh comme t as lu ! [media],"[NULL,NULL,NULL]",1
836,l'autre euh comme t as lu ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
837,l'autre Pop ? [media],"[NULL,NULL,NULL]",1
837,l'autre Pop ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
838,oui l'autre Pop ! [media],"[NULL,NULL,NULL]",1
838,oui l'autre Pop ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
839,[quote] 0. .,"[NULL,NULL,NULL]",1
839,[quote] 0. .,"[PAR-Follow-up:other,NULL,NULL]",2
840,[quote] et ...,"[NULL,NULL,NULL]",1
840,[quote] et ...,"[NULL,NULL,NULL]",2
841,[quote] à la bibliothèque j'ai j'ai pris un livre à la bibliothèque de l'école j'ai pris un livre euh j'ai pris un livre qu était . écrit par ta maman \<None\> ! [media],"[NULL,NULL,NULL]",1
